;Scopy version,b3d077f6
;Exported on,Saturday April 12/04/2025
;Device,M2K
;Nr of samples,2000
;Sample rate,0
;Tool,Network Analyzer
;Additional Information,Reference channel: 1
Sample,Frequency(Hz),Magnitude(dB),Phase(°)
784,37049.7,-4.27595,8.51318
785,37220.8,-4.3453,7.69072
786,37392.7,-4.43743,7.46044
787,37565.3,-4.41277,7.00969
788,37738.8,-4.4943,7.06024
789,37913.1,-4.45593,6.51616
790,38088.2,-4.50293,6.07666
791,38264.1,-4.53161,5.6485
792,38440.8,-4.57763,5.37324
793,38618.3,-4.57302,4.92893
794,38796.7,-4.61544,4.88989
795,38975.8,-4.68558,4.48738
796,39155.8,-4.70466,4.07806
797,39336.7,-4.75794,3.3483
798,39518.3,-4.77751,3.59104
799,39700.8,-4.77848,3.2675
800,39884.2,-4.85787,2.81625
801,40068.3,-4.8477,2.28584
802,40253.4,-4.91227,2.30615
803,40439.3,-4.92824,1.84912
804,40626,-4.96179,1.71612
805,40813.6,-5.01812,1.26789
806,41002.1,-5.09415,0.683135
807,41191.5,-5.15581,0.544103
808,41381.7,-5.12078,0.38268
809,41572.8,-5.15452,-0.0226547
810,41764.8,-5.25192,-0.184805
811,41957.7,-5.25482,-0.520604
812,42151.4,-5.27091,-0.722811
813,42346.1,-5.28232,-1.27036
814,42541.7,-5.32546,-1.52022
815,42738.1,-5.26387,-1.49486
816,42935.5,-5.31951,-1.85079
817,43133.8,-5.42161,-2.54119
818,43333,-5.46637,-2.78345
819,43533.1,-5.46677,-3.16631
820,43734.1,-5.52542,-3.48104
821,43936.1,-5.62053,-3.83998
822,44139,-5.60007,-4.01899
823,44342.8,-5.63452,-4.0579
824,44547.6,-5.54587,-4.05044
825,44753.3,-5.75167,-4.53579
826,44960,-5.79734,-5.03778
827,45167.6,-5.78355,-5.44957
828,45376.2,-5.82254,-5.68249
829,45585.8,-5.96152,-5.84447
830,45796.3,-5.89943,-6.47628
831,46007.8,-5.9176,-6.63186
832,46220.3,-5.9098,-6.6803
833,46433.7,-5.99366,-6.9325
834,46648.1,-6.15465,-7.42564
835,46863.6,-6.05161,-7.74987
836,47080,-6.09406,-8.0088
837,47297.4,-6.13561,-7.76558
838,47515.8,-6.16536,-8.36123
839,47735.3,-6.32583,-8.4276
840,47955.7,-6.22988,-9.27705
841,48177.2,-6.27879,-9.25154
842,48399.7,-6.2368,-9.27398
843,48623.2,-6.34542,-9.48811
844,48847.7,-6.36962,-10.2693
845,49073.3,-6.41677,-10.645
846,49299.9,-6.44418,-10.6003
847,49527.6,-6.55066,-10.8735
848,49756.3,-6.51006,-10.591
849,49986.1,-6.5495,-11.1328
850,50217,-6.57791,-11.6786
851,50448.9,-6.60113,-11.9106
852,50681.8,-6.58834,-11.9886
853,50915.9,-6.6857,-12.312
854,51151,-6.7197,-12.395
855,51387.3,-6.84484,-11.9923
856,51624.6,-6.85759,-12.208
857,51863,-6.79098,-12.2673
858,52102.5,-6.85542,-13.3562
859,52343.1,-6.92359,-13.7132
860,52584.8,-6.9237,-13.7043
861,52827.7,-6.84647,-13.2645
862,53071.6,-6.96214,-14.4689
863,53316.7,-6.90897,-14.1826
864,53562.9,-7.10671,-14.2914
865,53810.3,-7.10932,-14.8619
866,54058.8,-7.26742,-14.8591
867,54308.5,-7.18016,-15.736
868,54559.3,-7.22459,-14.6638
869,54811.2,-7.35473,-15.8793
870,55064.3,-7.28305,-15.9494
871,55318.6,-7.31971,-16.1477
872,55574.1,-7.45962,-15.7613
873,55830.7,-7.45537,-17.1609
874,56088.6,-7.40969,-16.9997
875,56347.6,-7.31253,-16.4722
876,56607.8,-7.48076,-17.2115
877,56869.2,-7.51136,-17.3575
878,57131.9,-7.5485,-17.5576
879,57395.7,-7.60736,-16.6075
880,57660.8,-7.63528,-18.4383
881,57927.1,-7.74758,-17.4576
882,58194.6,-7.77612,-18.6556
883,58463.3,-7.7243,-18.5332
884,58733.3,-7.75882,-18.5551
885,59004.5,-7.63855,-18.2267
886,59277,-7.74703,-17.921
887,59550.8,-7.72079,-18.4572
888,59825.8,-7.90959,-18.4959
889,60102.1,-7.94598,-19.6999
890,60379.6,-7.99881,-19.6528
891,60658.5,-8.04374,-18.9263
892,60938.6,-7.91795,-19.0598
893,61220,-8.0125,-20.639
894,61502.7,-8.08862,-21.0124
895,61786.8,-8.10329,-20.9271
896,62072.1,-8.07968,-20.6911
897,62358.8,-8.19763,-20.9715
898,62646.7,-8.36016,-21.9244
899,62936,-8.14676,-21.5343
900,63226.7,-8.1912,-20.3692
901,63518.7,-8.33027,-21.9429
902,63812,-8.30333,-20.9598
903,64106.7,-8.39846,-22.043
904,64402.8,-8.45782,-22.0793
905,64700.2,-8.52882,-21.1795
906,64999,-8.33076,-21.8836
907,65299.1,-8.50668,-23.0335
908,65600.7,-8.53009,-21.5837
909,65903.6,-8.74431,-23.2913
910,66208,-8.64517,-23.1227
911,66513.8,-8.67623,-23.2068
912,66820.9,-8.52943,-23.2165
913,67129.5,-8.67875,-24.1329
914,67439.5,-8.59328,-23.4156
915,67751,-9.00069,-23.7247
916,68063.8,-8.83078,-24.1251
917,68378.2,-8.95411,-24.5528
918,68693.9,-8.84862,-24.031
919,69011.2,-8.96315,-23.2808
920,69329.9,-8.90075,-25.3952
921,69650.1,-9.21574,-25.0009
922,69971.7,-8.9778,-25.1773
923,70294.8,-9.22155,-25.6038
924,70619.5,-9.05795,-23.987
925,70945.6,-9.25617,-25.2886
926,71273.2,-9.16553,-25.3529
927,71602.4,-9.09455,-24.3141
928,71933,-9.13349,-26.161
929,72265.2,-9.33547,-24.2399
930,72599,-9.15064,-24.7321
931,72934.2,-9.21472,-24.8067
932,73271.1,-9.52453,-25.5153
933,73609.4,-9.42298,-26.567
934,73949.4,-9.46484,-26.2798
935,74290.9,-9.61605,-25.5708
936,74634,-9.32037,-26.6609
937,74978.6,-9.48996,-27.4455
938,75324.9,-9.65639,-27.8002
939,75672.7,-9.66904,-27.2051
940,76022.2,-9.58964,-25.9805
941,76373.3,-9.73554,-27.5974
942,76726,-9.78944,-27.4074
943,77080.3,-9.64653,-26.198
944,77436.3,-10.019,-26.7125
945,77793.9,-9.9855,-28.7857
946,78153.1,-9.98924,-28.8476
947,78514.1,-9.77328,-26.4127
948,78876.7,-9.85347,-26.6151
949,79240.9,-9.8498,-27.6072
950,79606.9,-10.0865,-27.5546
951,79974.5,-10.0914,-28.1083
952,80343.8,-9.96428,-29.5016
953,80714.9,-10.025,-26.9498
954,81087.6,-10.0845,-29.2423
955,81462.1,-10.4119,-27.4147
956,81838.3,-10.2627,-28.9717
957,82216.2,-10.2945,-28.8734
958,82595.9,-10.3655,-27.5642
959,82977.3,-10.3361,-28.8841
960,83360.5,-10.4854,-27.9978
961,83745.5,-10.2811,-27.6237
962,84132.2,-10.2269,-28.5919
963,84520.8,-10.2755,-28.8333
964,84911.1,-10.4342,-29.8541
965,85303.2,-10.8147,-30.1547
966,85697.2,-10.6735,-27.7767
967,86092.9,-10.6777,-30.229
968,86490.5,-10.6674,-29.5893
969,86889.9,-10.7114,-29.442
970,87291.2,-10.8035,-28.596
971,87694.3,-10.5035,-30.0689
972,88099.3,-11.0793,-29.2109
973,88506.2,-10.9398,-28.0017
974,88914.9,-10.6552,-28.5637
975,89325.5,-10.749,-28.4396
976,89738,-10.7649,-29.0339
977,90152.4,-10.9365,-30.5253
978,90568.8,-10.9811,-30.4326
979,90987,-11.0924,-29.5898
980,91407.2,-11.3613,-30.9827
981,91829.3,-11.3832,-31.0999
982,92253.4,-11.0146,-32.0664
983,92679.5,-11.1392,-32.0461
984,93107.5,-11.1052,-31.4733
985,93537.4,-10.9741,-29.8457
986,93969.4,-11.5298,-30.9038
987,94403.4,-11.499,-30.8432
988,94839.3,-11.3436,-30.2749
989,95277.3,-11.4514,-30.3166
990,95717.3,-11.1161,-31.9933
991,96159.3,-11.2469,-32.8019
992,96603.4,-11.7336,-30.6004
993,97049.5,-11.3268,-32.5323
994,97497.7,-11.8642,-30.9777
995,97948,-11.3033,-29.9186
996,98400.3,-11.8747,-31.9263
997,98854.7,-11.4398,-31.5889
998,99311.3,-11.6606,-32.0965
999,99769.9,-11.6764,-31.5542
1000,100231,-11.6625,-31.5079
1001,100694,-11.6867,-31.5303
1002,101159,-11.7899,-31.5546
1003,101626,-11.7673,-31.8785
1004,102095,-11.8329,-31.717
1005,102566,-11.8513,-31.9078
1006,103040,-11.9042,-31.8018
1007,103516,-11.9468,-31.7281
1008,103994,-12.0119,-31.8929
1009,104474,-12.0072,-31.6518
1010,104957,-11.9813,-31.7922
1011,105441,-12.0282,-31.979
1012,105928,-12.1321,-32.491
1013,106418,-12.1167,-32.0436
1014,106909,-12.2681,-32.2985
1015,107403,-12.2113,-32.2284
1016,107899,-12.2451,-31.9957
1017,108397,-12.2391,-32.2796
1018,108898,-12.2879,-32.2352
1019,109401,-12.427,-32.3833
1020,109906,-12.3434,-32.3732
1021,110413,-12.4724,-32.6958
1022,110923,-12.3972,-32.4748
1023,111435,-12.4349,-32.3816
1024,111950,-12.4933,-31.9657
1025,112467,-12.4902,-32.3808
1026,112986,-12.5206,-31.9341
1027,113508,-12.5782,-32.4036
1028,114032,-12.6667,-32.7162
1029,114559,-12.5876,-32.1232
1030,115088,-12.6202,-32.7413
1031,115620,-12.5595,-32.688
1032,116154,-12.7401,-32.7742
1033,116690,-12.7071,-32.2523
1034,117229,-12.8242,-32.2146
1035,117770,-12.8226,-32.722
1036,118314,-12.9465,-33.3557
1037,118860,-12.9003,-32.8225
1038,119409,-12.8165,-33.0408
1039,119961,-13.0306,-32.9965
1040,120515,-12.9573,-32.8856
1041,121071,-12.9979,-32.6521
1042,121631,-12.9966,-32.9787
1043,122192,-13.0554,-32.8135
1044,122757,-12.9878,-32.0939
1045,123323,-13.0912,-32.9872
1046,123893,-13.2008,-33.3577
1047,124465,-13.1471,-33.0861
1048,125040,-13.3585,-32.7072
1049,125617,-13.2136,-32.7675
1050,126197,-13.2366,-33.2262
1051,126780,-13.2858,-33.6058
1052,127366,-13.3075,-33.0618
1053,127954,-13.3105,-33.1246
1054,128545,-13.4133,-33.5377
1055,129138,-13.32,-33.3734
1056,129735,-13.4573,-33.0231
1057,130334,-13.4154,-33.2455
1058,130936,-13.5163,-33.7534
1059,131541,-13.5191,-33.1466
1060,132148,-13.6113,-33.1394
1061,132758,-13.5496,-33.3486
1062,133371,-13.6629,-33.966
1063,133987,-13.6232,-33.2061
1064,134606,-13.7652,-33.3779
1065,135228,-13.755,-33.9832
1066,135852,-13.7597,-33.1925
1067,136480,-13.7095,-32.4698
1068,137110,-13.6695,-32.244
1069,137743,-13.8261,-33.3133
1070,138379,-13.863,-33.6021
1071,139018,-13.9982,-32.3553
1072,139660,-13.8678,-33.1913
1073,140305,-13.8923,-32.4426
1074,140953,-13.9655,-31.8997
1075,141604,-14.0234,-33.2526
1076,142258,-14.1371,-32.9393
1077,142915,-13.8798,-33.2956
1078,143575,-14.0551,-33.2033
1079,144238,-13.9608,-32.9246
1080,144904,-14.1264,-33.0721
1081,145573,-14.1381,-33.3524
1082,146246,-14.1511,-33.6187
1083,146921,-14.1816,-32.9707
1084,147599,-14.3005,-32.5036
1085,148281,-14.1136,-32.1907
1086,148966,-14.3559,-32.9779
1087,149654,-14.1898,-33.0341
1088,150345,-14.3448,-33.0707
1089,151039,-14.3647,-33.4343
1090,151737,-14.3495,-33.455
1091,152437,-14.3921,-33.0626
1092,153141,-14.5978,-32.6139
1093,153849,-14.5639,-34.2093
1094,154559,-14.5403,-33.4964
1095,155273,-14.5078,-33.4541
1096,155990,-14.5449,-32.6936
1097,156710,-14.5967,-33.6786
1098,157434,-14.6328,-32.9972
1099,158161,-14.6289,-33.2393
1100,158891,-14.6412,-31.517
1101,159625,-14.7219,-33.3003
1102,160362,-14.7023,-33.3148
1103,161103,-14.7466,-32.9913
1104,161847,-14.6598,-32.7556
1105,162594,-14.8246,-32.8852
1106,163345,-14.9188,-33.4389
1107,164100,-14.9904,-34.0204
1108,164857,-15.0019,-32.7399
1109,165619,-15.0334,-31.6189
1110,166384,-14.9843,-33.0969
1111,167152,-15.1618,-33.2343
1112,167924,-15.0304,-32.6488
1113,168699,-14.9645,-33.142
1114,169478,-15.0727,-32.7564
1115,170261,-15.1719,-32.035
1116,171047,-14.8897,-32.495
1117,171837,-15.077,-32.222
1118,172631,-15.4528,-32.4959
1119,173428,-15.1315,-32.6964
1120,174229,-15.2624,-33.8657
1121,175034,-15.21,-32.7532
1122,175842,-15.2563,-33.3687
1123,176654,-15.3205,-32.1789
1124,177470,-15.5218,-33.4412
1125,178289,-15.3485,-32.6968
1126,179113,-15.5001,-31.3389
1127,179940,-15.4667,-32.7609
1128,180771,-15.4224,-33.1509
1129,181606,-15.4556,-32.3675
1130,182444,-15.5821,-33.5504
1131,183287,-15.5339,-32.207
1132,184133,-15.6681,-31.2175
1133,184984,-15.6046,-32.633
1134,185838,-15.4993,-32.851
1135,186696,-15.6735,-32.1363
1136,187558,-15.5756,-31.1309
1137,188425,-15.6811,-32.4653
1138,189295,-15.6983,-30.8
1139,190169,-15.723,-32.0928
1140,191047,-15.7156,-32.955
1141,191929,-15.9001,-32.3038
1142,192816,-16.0419,-33.3417
1143,193706,-15.8761,-32.6753
1144,194601,-15.6988,-32.6264
1145,195499,-16.0174,-32.5737
1146,196402,-15.783,-30.4005
1147,197309,-15.8874,-32.3376
1148,198221,-15.8888,-29.9294
1149,199136,-16.2047,-32.4388
1150,200056,-15.7241,-31.5823
1151,200979,-15.9475,-31.1422
1152,201908,-16.108,-31.9187
1153,202840,-15.9829,-30.796
1154,203777,-16.1955,-32.251
1155,204718,-16.1955,-33.2511
1156,205663,-16.2534,-32.3943
1157,206613,-16.096,-29.9276
1158,207567,-16.1844,-31.1329
1159,208526,-16.1754,-29.3661
1160,209489,-16.1665,-31.2538
1161,210456,-16.3633,-31.72
1162,211428,-16.3918,-32.9174
1163,212404,-16.3908,-31.3025
1164,213385,-16.7819,-30.7957
1165,214371,-16.3667,-31.2331
1166,215361,-16.7563,-33.4911
1167,216355,-16.6336,-32.5934
1168,217354,-16.5611,-31.5367
1169,218358,-16.4809,-32.3224
1170,219367,-16.6797,-31.091
1171,220380,-16.5734,-32.7486
1172,221397,-16.7372,-30.4077
1173,222420,-16.5075,-32.7486
1174,223447,-16.5072,-31.4468
1175,224479,-16.7941,-31.1344
1176,225516,-16.7786,-29.0126
1177,226557,-16.9306,-30.7363
1178,227603,-17.0102,-28.4689
1179,228654,-17.0811,-31.8453
1180,229710,-16.9022,-31.3263
1181,230771,-16.896,-32.7705
1182,231837,-16.9797,-30.1554
1183,232908,-16.8297,-32.6596
1184,233983,-16.8505,-31.728
1185,235064,-16.9944,-30.7145
1186,236149,-16.728,-29.6965
1187,237240,-17.0825,-31.7019
1188,238335,-17.1243,-33.4287
1189,239436,-17.1268,-28.7911
1190,240542,-17.2118,-31.1143
1191,241653,-16.9275,-28.3825
1192,242769,-17.4289,-29.9405
1193,243890,-17.2337,-30.7022
1194,245016,-17.1104,-31.9398
1195,246148,-17.2794,-31.2906
1196,247284,-17.389,-27.0129
1197,248426,-17.1864,-31.4723
1198,249574,-17.3294,-29.9461
1199,250726,-17.1072,-31.6944
1200,251884,-17.4726,-31.7043
1201,253047,-17.4505,-30.4296
1202,254216,-17.658,-27.644
1203,255390,-17.6327,-29.1331
1204,256569,-16.9916,-28.6968
1205,257754,-17.3359,-31.2784
1206,258944,-17.5227,-29.1155
1207,260140,-17.1348,-30.8561
1208,261342,-17.5502,-31.4051
1209,262549,-17.5577,-29.977
1210,263761,-18.1737,-27.3502
1211,264979,-17.4152,-29.439
1212,266203,-17.6719,-29.7898
1213,267432,-17.3977,-27.0726
1214,268667,-17.8497,-31.366
1215,269908,-17.8292,-29.9305
1216,271154,-17.9232,-32.5151
1217,272407,-17.7857,-27.5384
1218,273665,-17.91,-29.7455
1219,274928,-17.866,-25.6429
1220,276198,-17.6833,-28.7122
1221,277474,-18.0451,-29.4997
1222,278755,-18.3935,-32.0183
1223,280042,-18.0732,-30.885
1224,281336,-18.1237,-29.3433
1225,282635,-17.5504,-29.1954
1226,283940,-17.8822,-27.2831
1227,285251,-18.2152,-29.359
1228,286569,-17.5866,-28.428
1229,287892,-18.1039,-30.5159
1230,289222,-18.2528,-27.8921
1231,290557,-18.1825,-32.0249
1232,291899,-18.6524,-30.309
1233,293247,-18.4311,-27.5933
1234,294601,-18.203,-32.0714
1235,295962,-17.892,-27.6738
1236,297329,-18.1731,-28.3795
1237,298702,-17.9008,-31.0032
1238,300081,-18.694,-31.4074
1239,301467,-18.2742,-29.1173
1240,302859,-18.4815,-27.8516
1241,304258,-18.3213,-31.0876
1242,305663,-18.1856,-27.8229
1243,307074,-18.7081,-28.1035
1244,308493,-18.0842,-23.8821
1245,309917,-18.1925,-28.3147
1246,311348,-18.9104,-27.1813
1247,312786,-18.3451,-31.553
1248,314231,-18.1248,-27.2839
1249,315682,-18.485,-25.7521
1250,317140,-18.829,-27.4676
1251,318604,-19.1629,-31.4774
1252,320076,-18.3991,-27.8371
1253,321554,-19.0741,-26.9482
1254,323039,-18.0283,-27.473
1255,324531,-19.6022,-28.1545
1256,326029,-18.6366,-27.4475
1257,327535,-18.9038,-26.5475
1258,329048,-19.6157,-22.0481
1259,330567,-18.9727,-22.6378
1260,332094,-18.9635,-27.542
1261,333627,-18.3939,-29.6926
1262,335168,-18.9747,-29.9262
1263,336716,-18.8311,-27.5238
1264,338271,-19.2948,-26.2144
1265,339833,-18.7214,-30.0644
1266,341402,-19.0449,-29.121
1267,342979,-19.3079,-27.5239
1268,344563,-19.2305,-25.0349
1269,346154,-20.3377,-25.9242
1270,347753,-18.7772,-23.1409
1271,349359,-19.679,-24.4335
1272,350972,-19.0652,-31.0009
1273,352593,-20.1791,-20.5043
1274,354221,-19.7196,-21.0345
1275,355857,-19.7521,-24.4721
1276,357500,-20.679,-28.4706
1277,359151,-18.7465,-21.3516
1278,360810,-19.9492,-26.7498
1279,362476,-19.605,-22.1385
1280,364150,-19.2016,-29.8198
1281,365832,-20.4954,-26.7884
1282,367521,-19.1866,-24.648
1283,369219,-19.7931,-21.7548
1284,370924,-18.6316,-25.0062
1285,372637,-20.8009,-24.0609
1286,374358,-19.4023,-24.982
1287,376086,-19.8861,-20.7619
1288,377823,-18.6759,-18.4052
1289,379568,-20.7058,-26.5729
1290,381321,-20.6041,-20.0756
1291,383082,-20.0054,-19.593
1292,384851,-20.3155,-12.0373
1293,386628,-18.9591,-21.7932
1294,388414,-19.3376,-22.2149
1295,390208,-20.1321,-23.0036
1296,392010,-20.0888,-20.3875
1297,393820,-19.4722,-13.2354
1298,395639,-20.0896,-14.1592
1299,397466,-19.658,-19.356
1300,399301,-20.3556,-19.5262
1301,401145,-20.9865,-27.088
1302,402998,-20.4464,-12.379
1303,404859,-20.7706,-15.2369
1304,406729,-20.3563,-16.66
1305,408607,-22.0565,-13.1508
1306,410494,-20.2981,-9.96605
1307,412390,-21.2312,-14.3471
1308,414294,-20.3361,-20.3583
1309,416207,-20.4219,-16.482
1310,418129,-20.4867,-25.6317
1311,420060,-20.4067,-9.39385
1312,422000,-20.2548,-11.6002
1313,423949,-20.5814,-17.7858
1314,425907,-20.7132,-4.25259
1315,427874,-19.3456,-16.9679
1316,429850,-21.7691,-13.5249
1317,431835,-21.3736,-14.0696
1318,433829,-20.817,-15.2758
1319,435833,-20.368,-23.3941
1320,437845,-20.2357,-20.6764
1321,439867,-21.5945,-9.21286
1322,441899,-20.797,-10.0815
1323,443939,-20.9012,-11.9527
1324,445990,-19.2843,-13.6686
1325,448049,-19.6881,-12.7135
1326,450118,-21.6914,-7.64092
1327,452197,-20.738,-8.01815
1328,454285,-20.9656,-10.1273
1329,456383,-20.8319,0.174898
1330,458491,-19.6674,-9.38407
1331,460608,-20.7167,-3.56606
1332,462735,-20.5817,-9.44777
1333,464872,-20.9531,-7.757
1334,467019,-19.7251,-0.248041
1335,469176,-22.6713,-7.65701
1336,471343,-21.8094,-10.2342
1337,473519,-20.8133,-9.37491
1338,475706,-20.9519,-5.50664
1339,477903,-20.9788,-17.3526
1340,480110,-21.2844,3.80847
1341,482327,-21.1038,-11.0488
1342,484555,-20.4962,-5.05271
1343,486792,-21.2772,-4.00693
1344,489040,-23.5496,2.74366
1345,491299,-22.3827,-10.0154
1346,493568,-19.8814,-1.97516
1347,495847,-21.9142,1.95751
1348,498137,-21.1553,1.29187
1349,500437,-23.2264,3.17443
1350,502748,-21.3548,10.8158
1351,505070,-21.7227,8.89361
1352,507403,-20.9292,6.92501
1353,509746,-20.5658,3.93026
1354,512100,-20.9928,2.45956
1355,514465,-21.478,-8.21997
1356,516841,-22.8944,6.57168
1357,519227,-20.3703,9.62718
1358,521625,-21.5113,10.2369
1359,524034,-21.0673,7.91023
1360,526454,-19.3538,8.89266
1361,528886,-20.0967,-2.14315
1362,531328,-20.8805,16.3489
1363,533782,-22.2485,6.82279
1364,536247,-20.2998,11.5898
1365,538723,-21.2334,10.2838
1366,541211,-19.1859,12.4281
1367,543710,-19.7271,17.3198
1368,546221,-19.4481,13.112
1369,548744,-20.412,17.1676
1370,551278,-21.1539,16.6376
1371,553824,-20.5804,13.9567
1372,556382,-19.0291,16.9183
1373,558951,-22.0924,22.3596
1374,561532,-21.09,5.52413
1375,564125,-21.4588,10.4419
1376,566731,-19.9932,11.544
1377,569348,-20.6547,14.5885
1378,571977,-22.2063,23.6013
1379,574619,-19.029,22.0741
1380,577272,-19.5306,24.5269
1381,579938,-21.0198,25.07
1382,582616,-19.4122,20.8938
1383,585307,-19.6691,17.3772
1384,588010,-20.0069,19.8808
1385,590725,-21.4123,29.0063
1386,593453,-21.5865,24.4135
1387,596194,-20.1753,13.054
1388,598947,-20.7646,21.8312
1389,601713,-19.4421,24.6441
1390,604492,-19.8503,23.4691
1391,607284,-17.9634,22.7493
1392,610088,-18.9476,32.7633
1393,612906,-19.0856,32.3405
1394,615736,-19.1982,17.3826
1395,618580,-19.4884,31.0652
1396,621436,-18.7142,24.5723
1397,624306,-19.185,25.9736
1398,627189,-18.8387,16.4218
1399,630086,-19.7536,36.9599
1400,632996,-17.6375,27.0715
1401,635919,-18.8007,21.0632
1402,638856,-18.1344,25.2163
1403,641806,-18.5152,31.4727
1404,644770,-18.571,29.2461
1405,647747,-17.6084,37.0693
1406,650739,-18.7281,21.0506
1407,653744,-19.1507,38.1226
1408,656763,-17.5802,25.4671
1409,659796,-17.9656,34.8956
1410,662843,-17.9019,32.6138
1411,665904,-18.0615,32.5273
1412,668979,-17.8573,22.7519
1413,672069,-19.2233,36.2953
1414,675172,-18.8064,38.6074
1415,678290,-16.8082,34.3646
1416,681423,-16.7163,32.269
1417,684570,-17.9637,34.7455
1418,687731,-17.4252,32.8501
1419,690907,-16.0151,32.2994
1420,694098,-18.0781,28.0456
1421,697303,-16.3295,39.3219
1422,700524,-16.5708,39.8776
1423,703759,-16.7576,40.8683
1424,707009,-16.5565,31.3527
1425,710274,-17.0111,37.529
1426,713554,-16.5986,35.5304
1427,716849,-15.9355,43.0573
1428,720160,-15.7708,41.8587
1429,723485,-15.3517,34.4792
1430,726826,-16.4107,43.4018
1431,730183,-17.0238,36.4392
1432,733555,-15.5477,34.855
1433,736943,-16.2984,36.5055
1434,740346,-15.9489,37.5393
1435,743765,-14.8092,38.993
1436,747200,-15.7913,45.4118
1437,750650,-15.5968,30.4464
1438,754117,-15.1319,42.1319
1439,757600,-16.1785,36.5908
1440,761098,-14.7981,37.5962
1441,764613,-14.998,36.1798
1442,768144,-15.1023,38.5459
1443,771692,-16.0262,40.8912
1444,775255,-14.0904,35.3633
1445,778835,-14.6931,31.4697
1446,782432,-14.5675,43.8431
1447,786046,-15.1422,43.447
1448,789676,-15.2676,38.2679
1449,793322,-14.7855,41.0875
1450,796986,-14.6143,37.7296
1451,800667,-15.1496,41.5306
1452,804364,-14.1519,45.3189
1453,808079,-13.502,41.9467
1454,811811,-13.3904,35.8819
1455,815560,-14.7114,34.9582
1456,819326,-13.9361,43.4404
1457,823110,-13.9411,34.8722
1458,826911,-13.6808,40.3858
1459,830730,-13.7,39.0839
1460,834566,-14.2761,36.8647
1461,838420,-14.375,40.7741
1462,842292,-14.266,35.9923
1463,846182,-13.7497,33.2497
1464,850090,-13.2106,43.3604
1465,854015,-12.7435,37.8991
1466,857959,-12.7175,36.0837
1467,861922,-13.0143,39.4546
1468,865902,-13.2279,38.5158
1469,869901,-12.6818,43.5003
1470,873918,-12.2027,40.5036
1471,877954,-13.3038,34.9592
1472,882008,-13.4076,41.4885
1473,886082,-12.586,43.4846
1474,890174,-12.2987,41.4519
1475,894285,-12.8446,34.8362
1476,898414,-12.4404,34.9309
1477,902563,-12.2897,40.0021
1478,906732,-12.3238,37.6457
1479,910919,-11.5864,39.8927
1480,915126,-11.7263,34.0684
1481,919352,-12.5236,35.4572
1482,923597,-12.1804,33.0908
1483,927863,-12.2734,41.7528
1484,932148,-11.6762,41.6122
1485,936452,-11.8449,33.3677
1486,940777,-11.9046,39.5041
1487,945122,-11.4553,38.1254
1488,949486,-11.4486,37.4485
1489,953871,-11.3913,41.4683
1490,958276,-10.8195,35.7713
1491,962702,-11.7653,39.7877
1492,967148,-11.0603,41.2072
1493,971614,-10.715,38.5401
1494,976101,-10.7063,37.6546
1495,980609,-11.0693,39.8431
1496,985137,-11.2155,38.927
1497,989687,-10.8499,37.5543
1498,994257,-11.0981,36.2865
1499,998849,-10.8822,35.9888
1500,1.00346e+06,-10.7184,35.612
1501,1.0081e+06,-10.7929,35.4584
1502,1.01275e+06,-10.7673,34.9547
1503,1.01743e+06,-10.6669,35.3772
1504,1.02213e+06,-10.6205,34.782
1505,1.02685e+06,-10.5132,34.8233
1506,1.03159e+06,-10.5567,34.6174
1507,1.03635e+06,-10.6914,33.9032
1508,1.04114e+06,-10.5109,34.461
1509,1.04595e+06,-10.4279,33.5379
1510,1.05078e+06,-10.4805,34.1997
1511,1.05563e+06,-10.4764,34.3026
1512,1.06051e+06,-10.3129,34.0429
1513,1.0654e+06,-10.3288,33.6003
1514,1.07032e+06,-10.1337,33.8644
1515,1.07527e+06,-10.1989,33.5049
1516,1.08023e+06,-10.1551,32.7687
1517,1.08522e+06,-10.0683,33.6808
1518,1.09023e+06,-10.0566,33.0969
1519,1.09527e+06,-9.95468,33.9279
1520,1.10032e+06,-9.8616,32.9738
1521,1.10541e+06,-9.72352,33.4489
1522,1.11051e+06,-9.67862,33.0768
1523,1.11564e+06,-9.48185,33.6867
1524,1.12079e+06,-9.4713,33.3207
1525,1.12597e+06,-9.34694,33.0929
1526,1.13117e+06,-9.23632,31.4815
1527,1.13639e+06,-9.19144,32.3945
1528,1.14164e+06,-9.03888,31.6939
1529,1.14691e+06,-9.06516,32.3978
1530,1.15221e+06,-9.00828,31.884
1531,1.15753e+06,-8.94799,32.2504
1532,1.16287e+06,-8.74201,31.5393
1533,1.16824e+06,-8.7281,30.9637
1534,1.17364e+06,-8.5402,31.2787
1535,1.17906e+06,-8.54118,30.7265
1536,1.1845e+06,-8.51011,31.3945
1537,1.18997e+06,-8.30571,30.7319
1538,1.19547e+06,-8.304,30.3065
1539,1.20099e+06,-8.18291,30.6211
1540,1.20654e+06,-8.09696,30.1189
1541,1.21211e+06,-8.0455,29.28
1542,1.21771e+06,-7.95963,29.3942
1543,1.22333e+06,-7.87855,29.1263
1544,1.22898e+06,-7.73091,29.5602
1545,1.23466e+06,-7.70015,29.1168
1546,1.24036e+06,-7.56341,29.5477
1547,1.24609e+06,-7.52422,29.0119
1548,1.25184e+06,-7.46247,29.1262
1549,1.25762e+06,-7.40115,28.2548
1550,1.26343e+06,-7.35159,27.8621
