time	V(n001)	V(n003)
8.492111155820627e-04	-5.000000e+00	-3.025617e-01
8.589767405820627e-04	-5.000000e+00	-2.743946e-01
8.687423655820627e-04	-5.000000e+00	-2.488502e-01
8.785079905820627e-04	-5.000000e+00	-2.256842e-01
8.882736155820627e-04	-5.000000e+00	-2.046752e-01
8.980392405820627e-04	-5.000000e+00	-1.856224e-01
9.078048655820627e-04	-5.000000e+00	-1.683436e-01
9.175704905820628e-04	-5.000000e+00	-1.526737e-01
9.273361155820628e-04	-5.000000e+00	-1.384628e-01
9.371017405820628e-04	-5.000000e+00	-1.255751e-01
9.468673655820628e-04	-5.000000e+00	-1.138873e-01
9.566329905820628e-04	-5.000000e+00	-1.032878e-01
9.663986155820628e-04	-5.000000e+00	-9.367529e-02
9.761642405820628e-04	-5.000000e+00	-8.495777e-02
9.859298655820628e-04	-5.000000e+00	-7.705195e-02
1.000000000000000e-03	-5.000000e+00	-6.694031e-02
1.000000000100000e-03	5.000000e+00	9.933061e+00
1.005244447815502e-03	5.000000e+00	9.428064e+00
1.010488895531004e-03	5.000000e+00	8.945991e+00
1.015733343246506e-03	5.000000e+00	8.486839e+00
1.020977790962008e-03	5.000000e+00	8.050611e+00
1.026222238677510e-03	5.000000e+00	7.637304e+00
1.031466686393012e-03	5.000000e+00	7.246920e+00
1.036711134108514e-03	5.000000e+00	6.879459e+00
1.046476759108514e-03	5.000000e+00	6.238912e+00
1.056242384108514e-03	5.000000e+00	5.658007e+00
1.066008009108514e-03	5.000000e+00	5.131190e+00
1.075773634108514e-03	5.000000e+00	4.653426e+00
1.085539259108514e-03	5.000000e+00	4.220146e+00
1.095304884108514e-03	5.000000e+00	3.827210e+00
1.105070509108514e-03	5.000000e+00	3.470860e+00
1.114836134108514e-03	5.000000e+00	3.147691e+00
1.124601759108514e-03	5.000000e+00	2.854611e+00
1.134367384108514e-03	5.000000e+00	2.588821e+00
1.144133009108514e-03	5.000000e+00	2.347779e+00
1.153898634108514e-03	5.000000e+00	2.129180e+00
1.163664259108514e-03	5.000000e+00	1.930935e+00
1.173429884108514e-03	5.000000e+00	1.751149e+00
1.183195509108514e-03	5.000000e+00	1.588103e+00
1.192961134108514e-03	5.000000e+00	1.440238e+00
1.202726759108514e-03	5.000000e+00	1.306141e+00
1.212492384108514e-03	5.000000e+00	1.184530e+00
1.222258009108514e-03	5.000000e+00	1.074242e+00
1.232023634108514e-03	5.000000e+00	9.742231e-01
1.241789259108514e-03	5.000000e+00	8.835171e-01
1.251554884108514e-03	5.000000e+00	8.012568e-01
1.261320509108514e-03	5.000000e+00	7.266558e-01
1.271086134108514e-03	5.000000e+00	6.590010e-01
1.280851759108514e-03	5.000000e+00	5.976456e-01
1.290617384108514e-03	5.000000e+00	5.420030e-01
1.300383009108514e-03	5.000000e+00	4.915414e-01
1.310148634108514e-03	5.000000e+00	4.457782e-01
1.319914259108514e-03	5.000000e+00	4.042761e-01
1.329679884108514e-03	5.000000e+00	3.666383e-01
1.339445509108514e-03	5.000000e+00	3.325050e-01
1.349211134108514e-03	5.000000e+00	3.015499e-01
1.358976759108514e-03	5.000000e+00	2.734770e-01
1.368742384108514e-03	5.000000e+00	2.480180e-01
1.378508009108514e-03	5.000000e+00	2.249295e-01
1.388273634108514e-03	5.000000e+00	2.039908e-01
1.398039259108514e-03	5.000000e+00	1.850017e-01
1.407804884108514e-03	5.000000e+00	1.677807e-01
1.417570509108514e-03	5.000000e+00	1.521632e-01
1.427336134108514e-03	5.000000e+00	1.379998e-01
1.437101759108514e-03	5.000000e+00	1.251552e-01
1.446867384108514e-03	5.000000e+00	1.135066e-01
1.456633009108514e-03	5.000000e+00	1.029425e-01
1.466398634108514e-03	5.000000e+00	9.336214e-02
1.476164259108514e-03	5.000000e+00	8.467378e-02
1.485929884108514e-03	5.000000e+00	7.679439e-02
1.500000000100000e-03	5.000000e+00	6.671143e-02
1.500000000200000e-03	-5.000000e+00	-9.933284e+00
1.505244447915502e-03	-5.000000e+00	-9.428277e+00
1.510488895631004e-03	-5.000000e+00	-8.946193e+00
1.515733343346506e-03	-5.000000e+00	-8.487031e+00
1.520977791062008e-03	-5.000000e+00	-8.050793e+00
1.526222238777510e-03	-5.000000e+00	-7.637477e+00
1.531466686493012e-03	-5.000000e+00	-7.247084e+00
1.536711134208514e-03	-5.000000e+00	-6.879613e+00
1.546476759208514e-03	-5.000000e+00	-6.239052e+00
1.556242384208514e-03	-5.000000e+00	-5.658134e+00
1.566008009208514e-03	-5.000000e+00	-5.131305e+00
1.575773634208514e-03	-5.000000e+00	-4.653530e+00
1.585539259208514e-03	-5.000000e+00	-4.220241e+00
1.595304884208514e-03	-5.000000e+00	-3.827296e+00
1.605070509208514e-03	-5.000000e+00	-3.470938e+00
1.614836134208514e-03	-5.000000e+00	-3.147761e+00
1.624601759208514e-03	-5.000000e+00	-2.854676e+00
1.634367384208514e-03	-5.000000e+00	-2.588879e+00
1.644133009208514e-03	-5.000000e+00	-2.347831e+00
1.653898634208514e-03	-5.000000e+00	-2.129228e+00
1.663664259208514e-03	-5.000000e+00	-1.930978e+00
1.673429884208514e-03	-5.000000e+00	-1.751188e+00
1.683195509208514e-03	-5.000000e+00	-1.588138e+00
1.692961134208514e-03	-5.000000e+00	-1.440270e+00
1.702726759208514e-03	-5.000000e+00	-1.306170e+00
1.712492384208514e-03	-5.000000e+00	-1.184556e+00
1.722258009208514e-03	-5.000000e+00	-1.074266e+00
1.732023634208514e-03	-5.000000e+00	-9.742450e-01
1.741789259208514e-03	-5.000000e+00	-8.835370e-01
1.751554884208514e-03	-5.000000e+00	-8.012748e-01
1.761320509208514e-03	-5.000000e+00	-7.266722e-01
1.771086134208514e-03	-5.000000e+00	-6.590158e-01
1.780851759208514e-03	-5.000000e+00	-5.976591e-01
1.790617384208514e-03	-5.000000e+00	-5.420152e-01
1.800383009208514e-03	-5.000000e+00	-4.915524e-01
1.810148634208514e-03	-5.000000e+00	-4.457883e-01
1.819914259208514e-03	-5.000000e+00	-4.042852e-01
1.829679884208514e-03	-5.000000e+00	-3.666466e-01
1.839445509208514e-03	-5.000000e+00	-3.325125e-01
1.849211134208514e-03	-5.000000e+00	-3.015566e-01
1.858976759208514e-03	-5.000000e+00	-2.734832e-01
1.868742384208514e-03	-5.000000e+00	-2.480236e-01
1.878508009208514e-03	-5.000000e+00	-2.249346e-01
1.888273634208514e-03	-5.000000e+00	-2.039954e-01
1.898039259208514e-03	-5.000000e+00	-1.850059e-01
1.907804884208514e-03	-5.000000e+00	-1.677845e-01
1.917570509208514e-03	-5.000000e+00	-1.521666e-01
1.927336134208514e-03	-5.000000e+00	-1.380029e-01
1.937101759208514e-03	-5.000000e+00	-1.251580e-01
1.946867384208514e-03	-5.000000e+00	-1.135091e-01
1.956633009208514e-03	-5.000000e+00	-1.029449e-01
1.966398634208514e-03	-5.000000e+00	-9.336424e-02
1.976164259208514e-03	-5.000000e+00	-8.467568e-02
1.985929884208514e-03	-5.000000e+00	-7.679611e-02
2.000000000000000e-03	-5.000000e+00	-6.671143e-02
2.000000000100000e-03	4.999987e+00	9.933270e+00
2.005244442493659e-03	4.999994e+00	9.428270e+00
2.010488884887317e-03	5.000000e+00	8.946192e+00
2.015733327280976e-03	5.000004e+00	8.487035e+00
2.020977769674635e-03	5.000005e+00	8.050798e+00
2.026222212068293e-03	5.000005e+00	7.637483e+00
2.031466654461952e-03	5.000004e+00	7.247089e+00
2.036711096855610e-03	5.000000e+00	6.879615e+00
2.046476721855610e-03	5.000000e+00	6.239054e+00
2.056242346855610e-03	5.000000e+00	5.658135e+00
2.066007971855610e-03	5.000000e+00	5.131307e+00
2.075773596855610e-03	5.000000e+00	4.653532e+00
2.085539221855609e-03	5.000000e+00	4.220243e+00
2.095304846855609e-03	5.000000e+00	3.827297e+00
2.105070471855609e-03	5.000000e+00	3.470939e+00
2.114836096855609e-03	5.000000e+00	3.147762e+00
2.124601721855609e-03	5.000000e+00	2.854676e+00
2.134367346855608e-03	5.000000e+00	2.588880e+00
2.144132971855608e-03	5.000000e+00	2.347832e+00
2.153898596855608e-03	5.000000e+00	2.129228e+00
2.163664221855608e-03	5.000000e+00	1.930979e+00
2.173429846855608e-03	5.000000e+00	1.751189e+00
2.183195471855607e-03	5.000000e+00	1.588139e+00
2.192961096855607e-03	5.000000e+00	1.440271e+00
2.202726721855607e-03	5.000000e+00	1.306170e+00
2.212492346855607e-03	5.000000e+00	1.184557e+00
2.222257971855606e-03	5.000000e+00	1.074266e+00
2.232023596855606e-03	5.000000e+00	9.742453e-01
2.241789221855606e-03	5.000000e+00	8.835372e-01
2.251554846855606e-03	5.000000e+00	8.012750e-01
2.261320471855606e-03	5.000000e+00	7.266724e-01
2.271086096855605e-03	5.000000e+00	6.590160e-01
2.280851721855605e-03	5.000000e+00	5.976592e-01
2.290617346855605e-03	5.000000e+00	5.420153e-01
2.300382971855605e-03	5.000000e+00	4.915525e-01
2.310148596855605e-03	5.000000e+00	4.457884e-01
2.319914221855604e-03	5.000000e+00	4.042853e-01
2.329679846855604e-03	5.000000e+00	3.666467e-01
2.339445471855604e-03	5.000000e+00	3.325126e-01
2.349211096855604e-03	5.000000e+00	3.015567e-01
2.358976721855604e-03	5.000000e+00	2.734832e-01
2.368742346855603e-03	5.000000e+00	2.480236e-01
2.378507971855603e-03	5.000000e+00	2.249346e-01
2.388273596855603e-03	5.000000e+00	2.039955e-01
2.398039221855603e-03	5.000000e+00	1.850059e-01
2.407804846855603e-03	5.000000e+00	1.677845e-01
2.417570471855602e-03	5.000000e+00	1.521666e-01
2.427336096855602e-03	5.000000e+00	1.380030e-01
2.437101721855602e-03	5.000000e+00	1.251581e-01
2.446867346855602e-03	5.000000e+00	1.135091e-01
2.456632971855601e-03	5.000000e+00	1.029449e-01
2.466398596855601e-03	5.000000e+00	9.336426e-02
2.476164221855601e-03	5.000000e+00	8.467570e-02
2.485929846855601e-03	5.000000e+00	7.679614e-02
2.500000000100000e-03	5.000000e+00	6.671143e-02
2.500000000200000e-03	-4.999976e+00	-9.933259e+00
2.505244442593659e-03	-4.999990e+00	-9.428266e+00
2.510488884987317e-03	-5.000000e+00	-8.946193e+00
2.515733327380976e-03	-5.000007e+00	-8.487038e+00
2.520977769774634e-03	-5.000010e+00	-8.050804e+00
2.526222212168293e-03	-5.000010e+00	-7.637488e+00
2.531466654561952e-03	-5.000007e+00	-7.247092e+00
2.536711096955610e-03	-5.000000e+00	-6.879615e+00
2.546476721955610e-03	-5.000000e+00	-6.239054e+00
2.556242346955610e-03	-5.000000e+00	-5.658135e+00
2.566007971955610e-03	-5.000000e+00	-5.131307e+00
2.575773596955609e-03	-5.000000e+00	-4.653532e+00
2.585539221955609e-03	-5.000000e+00	-4.220243e+00
2.595304846955609e-03	-5.000000e+00	-3.827297e+00
2.605070471955609e-03	-5.000000e+00	-3.470939e+00
2.614836096955609e-03	-5.000000e+00	-3.147762e+00
2.624601721955608e-03	-5.000000e+00	-2.854676e+00
2.634367346955608e-03	-5.000000e+00	-2.588880e+00
2.644132971955608e-03	-5.000000e+00	-2.347832e+00
2.653898596955608e-03	-5.000000e+00	-2.129228e+00
2.663664221955608e-03	-5.000000e+00	-1.930979e+00
2.673429846955607e-03	-5.000000e+00	-1.751189e+00
2.683195471955607e-03	-5.000000e+00	-1.588139e+00
2.692961096955607e-03	-5.000000e+00	-1.440271e+00
2.702726721955607e-03	-5.000000e+00	-1.306170e+00
2.712492346955607e-03	-5.000000e+00	-1.184557e+00
2.722257971955606e-03	-5.000000e+00	-1.074266e+00
2.732023596955606e-03	-5.000000e+00	-9.742453e-01
2.741789221955606e-03	-5.000000e+00	-8.835372e-01
2.751554846955606e-03	-5.000000e+00	-8.012750e-01
2.761320471955606e-03	-5.000000e+00	-7.266724e-01
2.771086096955605e-03	-5.000000e+00	-6.590160e-01
2.780851721955605e-03	-5.000000e+00	-5.976592e-01
2.790617346955605e-03	-5.000000e+00	-5.420153e-01
2.800382971955605e-03	-5.000000e+00	-4.915525e-01
2.810148596955604e-03	-5.000000e+00	-4.457884e-01
2.819914221955604e-03	-5.000000e+00	-4.042853e-01
2.829679846955604e-03	-5.000000e+00	-3.666467e-01
2.839445471955604e-03	-5.000000e+00	-3.325126e-01
2.849211096955604e-03	-5.000000e+00	-3.015567e-01
2.858976721955603e-03	-5.000000e+00	-2.734832e-01
2.868742346955603e-03	-5.000000e+00	-2.480236e-01
2.878507971955603e-03	-5.000000e+00	-2.249346e-01
2.888273596955603e-03	-5.000000e+00	-2.039955e-01
2.898039221955603e-03	-5.000000e+00	-1.850059e-01
2.907804846955602e-03	-5.000000e+00	-1.677845e-01
2.917570471955602e-03	-5.000000e+00	-1.521666e-01
2.927336096955602e-03	-5.000000e+00	-1.380030e-01
2.937101721955602e-03	-5.000000e+00	-1.251581e-01
2.946867346955602e-03	-5.000000e+00	-1.135091e-01
2.956632971955601e-03	-5.000000e+00	-1.029449e-01
2.966398596955601e-03	-5.000000e+00	-9.336426e-02
2.976164221955601e-03	-5.000000e+00	-8.467570e-02
2.985929846955601e-03	-5.000000e+00	-7.679614e-02
3.000000000000000e-03	-5.000000e+00	-6.671143e-02
3.000000000100000e-03	4.999987e+00	9.933270e+00
3.005244442493659e-03	4.999994e+00	9.428270e+00
3.010488884887317e-03	5.000000e+00	8.946192e+00
3.015733327280976e-03	5.000004e+00	8.487035e+00
3.020977769674635e-03	5.000005e+00	8.050798e+00
3.026222212068293e-03	5.000005e+00	7.637483e+00
3.031466654461952e-03	5.000004e+00	7.247089e+00
3.036711096855610e-03	5.000000e+00	6.879615e+00
3.046476721855610e-03	5.000000e+00	6.239054e+00
3.056242346855610e-03	5.000000e+00	5.658135e+00
3.066007971855610e-03	5.000000e+00	5.131307e+00
3.075773596855610e-03	5.000000e+00	4.653532e+00
3.085539221855609e-03	5.000000e+00	4.220243e+00
3.095304846855609e-03	5.000000e+00	3.827297e+00
3.105070471855609e-03	5.000000e+00	3.470939e+00
3.114836096855609e-03	5.000000e+00	3.147762e+00
3.124601721855609e-03	5.000000e+00	2.854676e+00
3.134367346855608e-03	5.000000e+00	2.588880e+00
3.144132971855608e-03	5.000000e+00	2.347832e+00
3.153898596855608e-03	5.000000e+00	2.129228e+00
3.163664221855608e-03	5.000000e+00	1.930979e+00
3.173429846855608e-03	5.000000e+00	1.751189e+00
3.183195471855607e-03	5.000000e+00	1.588139e+00
3.192961096855607e-03	5.000000e+00	1.440271e+00
3.202726721855607e-03	5.000000e+00	1.306170e+00
3.212492346855607e-03	5.000000e+00	1.184557e+00
3.222257971855606e-03	5.000000e+00	1.074266e+00
3.232023596855606e-03	5.000000e+00	9.742453e-01
3.241789221855606e-03	5.000000e+00	8.835372e-01
3.251554846855606e-03	5.000000e+00	8.012750e-01
3.261320471855606e-03	5.000000e+00	7.266724e-01
3.271086096855605e-03	5.000000e+00	6.590160e-01
3.280851721855605e-03	5.000000e+00	5.976592e-01
3.290617346855605e-03	5.000000e+00	5.420153e-01
3.300382971855605e-03	5.000000e+00	4.915525e-01
3.310148596855605e-03	5.000000e+00	4.457884e-01
3.319914221855604e-03	5.000000e+00	4.042853e-01
3.329679846855604e-03	5.000000e+00	3.666467e-01
3.339445471855604e-03	5.000000e+00	3.325126e-01
3.349211096855604e-03	5.000000e+00	3.015567e-01
3.358976721855604e-03	5.000000e+00	2.734832e-01
3.368742346855603e-03	5.000000e+00	2.480236e-01
3.378507971855603e-03	5.000000e+00	2.249346e-01
3.388273596855603e-03	5.000000e+00	2.039955e-01
3.398039221855603e-03	5.000000e+00	1.850059e-01
3.407804846855603e-03	5.000000e+00	1.677845e-01
3.417570471855602e-03	5.000000e+00	1.521666e-01
3.427336096855602e-03	5.000000e+00	1.380030e-01
3.437101721855602e-03	5.000000e+00	1.251581e-01
3.446867346855602e-03	5.000000e+00	1.135091e-01
3.456632971855601e-03	5.000000e+00	1.029449e-01
3.466398596855601e-03	5.000000e+00	9.336426e-02
3.476164221855601e-03	5.000000e+00	8.467570e-02
3.485929846855601e-03	5.000000e+00	7.679614e-02
3.500000000100000e-03	5.000000e+00	6.671143e-02
3.500000000200000e-03	-4.999976e+00	-9.933259e+00
3.505244442593659e-03	-4.999990e+00	-9.428266e+00
