Freq.	V(n010)
1.27350308101665e+00	(-4.80845958857727e+01dB,-9.03229617000519e+01°)
1.27643880881134e+00	(-4.80645961968160e+01dB,-9.03237062210133e+01°)
1.27938130415752e+00	(-4.80445965092953e+01dB,-9.03244524583932e+01°)
1.28233058265601e+00	(-4.80245968232172e+01dB,-9.03252004161489e+01°)
1.28528665994361e+00	(-4.80045971385883e+01dB,-9.03259500982473e+01°)
1.28824955169313e+00	(-4.79845974554153e+01dB,-9.03267015086643e+01°)
1.29121927361353e+00	(-4.79645977737051e+01dB,-9.03274546513848e+01°)
1.29419584144998e+00	(-4.79445980934642e+01dB,-9.03282095304030e+01°)
1.29717927098395e+00	(-4.79245984146996e+01dB,-9.03289661497225e+01°)
1.30016957803328e+00	(-4.79045987374179e+01dB,-9.03297245133559e+01°)
1.30316677845229e+00	(-4.78845990616261e+01dB,-9.03304846253251e+01°)
1.30617088813183e+00	(-4.78645993873311e+01dB,-9.03312464896613e+01°)
1.30918192299940e+00	(-4.78445997145398e+01dB,-9.03320101104051e+01°)
1.31219989901919e+00	(-4.78246000432590e+01dB,-9.03327754916063e+01°)
1.31522483219223e+00	(-4.78046003734959e+01dB,-9.03335426373241e+01°)
1.31825673855640e+00	(-4.77846007052573e+01dB,-9.03343115516270e+01°)
1.32129563418657e+00	(-4.77646010385503e+01dB,-9.03350822385928e+01°)
1.32434153519466e+00	(-4.77446013733821e+01dB,-9.03358547023090e+01°)
1.32739445772973e+00	(-4.77246017097596e+01dB,-9.03366289468724e+01°)
1.33045441797808e+00	(-4.77046020476901e+01dB,-9.03374049763890e+01°)
1.33352143216332e+00	(-4.76846023871807e+01dB,-9.03381827949746e+01°)
1.33659551654643e+00	(-4.76646027282386e+01dB,-9.03389624067544e+01°)
1.33967668742593e+00	(-4.76446030708710e+01dB,-9.03397438158630e+01°)
1.34276496113785e+00	(-4.76246034150853e+01dB,-9.03405270264448e+01°)
1.34586035405594e+00	(-4.76046037608887e+01dB,-9.03413120426534e+01°)
1.34896288259164e+00	(-4.75846041082886e+01dB,-9.03420988686522e+01°)
1.35207256319427e+00	(-4.75646044572923e+01dB,-9.03428875086143e+01°)
1.35518941235103e+00	(-4.75446048079072e+01dB,-9.03436779667221e+01°)
1.35831344658714e+00	(-4.75246051601409e+01dB,-9.03444702471681e+01°)
1.36144468246594e+00	(-4.75046055140006e+01dB,-9.03452643541540e+01°)
1.36458313658891e+00	(-4.74846058694941e+01dB,-9.03460602918915e+01°)
1.36772882559584e+00	(-4.74646062266288e+01dB,-9.03468580646020e+01°)
1.37088176616484e+00	(-4.74446065854122e+01dB,-9.03476576765164e+01°)
1.37404197501251e+00	(-4.74246069458521e+01dB,-9.03484591318757e+01°)
1.37720946889394e+00	(-4.74046073079559e+01dB,-9.03492624349304e+01°)
1.38038426460287e+00	(-4.73846076717316e+01dB,-9.03500675899410e+01°)
1.38356637897177e+00	(-4.73646080371867e+01dB,-9.03508746011777e+01°)
1.38675582887188e+00	(-4.73446084043290e+01dB,-9.03516834729206e+01°)
1.38995263121334e+00	(-4.73246087731663e+01dB,-9.03524942094596e+01°)
1.39315680294529e+00	(-4.73046091437064e+01dB,-9.03533068150947e+01°)
1.39636836105593e+00	(-4.72846095159572e+01dB,-9.03541212941356e+01°)
1.39958732257261e+00	(-4.72646098899266e+01dB,-9.03549376509021e+01°)
1.40281370456195e+00	(-4.72446102656225e+01dB,-9.03557558897239e+01°)
1.40604752412990e+00	(-4.72246106430529e+01dB,-9.03565760149405e+01°)
1.40928879842186e+00	(-4.72046110222259e+01dB,-9.03573980309018e+01°)
1.41253754462274e+00	(-4.71846114031493e+01dB,-9.03582219419675e+01°)
1.41579377995707e+00	(-4.71646117858315e+01dB,-9.03590477525073e+01°)
1.41905752168908e+00	(-4.71446121702803e+01dB,-9.03598754669012e+01°)
1.42232878712281e+00	(-4.71246125565041e+01dB,-9.03607050895390e+01°)
1.42560759360218e+00	(-4.71046129445110e+01dB,-9.03615366248209e+01°)
1.42889395851109e+00	(-4.70846133343093e+01dB,-9.03623700771573e+01°)
1.43218789927353e+00	(-4.70646137259072e+01dB,-9.03632054509683e+01°)
1.43548943335364e+00	(-4.70446141193130e+01dB,-9.03640427506848e+01°)
1.43879857825583e+00	(-4.70246145145350e+01dB,-9.03648819807475e+01°)
1.44211535152486e+00	(-4.70046149115818e+01dB,-9.03657231456076e+01°)
1.44543977074592e+00	(-4.69846153104616e+01dB,-9.03665662497264e+01°)
1.44877185354475e+00	(-4.69646157111830e+01dB,-9.03674112975756e+01°)
1.45211161758773e+00	(-4.69446161137545e+01dB,-9.03682582936371e+01°)
1.45545908058195e+00	(-4.69246165181845e+01dB,-9.03691072424032e+01°)
1.45881426027534e+00	(-4.69046169244818e+01dB,-9.03699581483767e+01°)
1.46217717445671e+00	(-4.68846173326548e+01dB,-9.03708110160706e+01°)
1.46554784095590e+00	(-4.68646177427123e+01dB,-9.03716658500083e+01°)
1.46892627764385e+00	(-4.68446181546630e+01dB,-9.03725226547238e+01°)
1.47231250243271e+00	(-4.68246185685156e+01dB,-9.03733814347615e+01°)
1.47570653327588e+00	(-4.68046189842789e+01dB,-9.03742421946761e+01°)
1.47910838816819e+00	(-4.67846194019618e+01dB,-9.03751049390332e+01°)
1.48251808514594e+00	(-4.67646198215730e+01dB,-9.03759696724085e+01°)
1.48593564228699e+00	(-4.67446202431215e+01dB,-9.03768363993886e+01°)
1.48936107771090e+00	(-4.67246206666162e+01dB,-9.03777051245705e+01°)
1.49279440957898e+00	(-4.67046210920662e+01dB,-9.03785758525617e+01°)
1.49623565609442e+00	(-4.66846215194804e+01dB,-9.03794485879807e+01°)
1.49968483550236e+00	(-4.66646219488680e+01dB,-9.03803233354563e+01°)
1.50314196609001e+00	(-4.66446223802380e+01dB,-9.03812000996282e+01°)
1.50660706618673e+00	(-4.66246228135995e+01dB,-9.03820788851466e+01°)
1.51008015416413e+00	(-4.66046232489619e+01dB,-9.03829596966726e+01°)
1.51356124843619e+00	(-4.65846236863343e+01dB,-9.03838425388780e+01°)
1.51705036745932e+00	(-4.65646241257260e+01dB,-9.03847274164454e+01°)
1.52054752973248e+00	(-4.65446245671464e+01dB,-9.03856143340682e+01°)
1.52405275379728e+00	(-4.65246250106047e+01dB,-9.03865032964506e+01°)
1.52756605823806e+00	(-4.65046254561105e+01dB,-9.03873943083076e+01°)
1.53108746168201e+00	(-4.64846259036732e+01dB,-9.03882873743652e+01°)
1.53461698279928e+00	(-4.64646263533022e+01dB,-9.03891824993603e+01°)
1.53815464030302e+00	(-4.64446268050071e+01dB,-9.03900796880405e+01°)
1.54170045294954e+00	(-4.64246272587976e+01dB,-9.03909789451648e+01°)
1.54525443953840e+00	(-4.64046277146831e+01dB,-9.03918802755027e+01°)
1.54881661891247e+00	(-4.63846281726735e+01dB,-9.03927836838350e+01°)
1.55238700995807e+00	(-4.63646286327784e+01dB,-9.03936891749535e+01°)
1.55596563160506e+00	(-4.63446290950076e+01dB,-9.03945967536609e+01°)
1.55955250282694e+00	(-4.63246295593709e+01dB,-9.03955064247711e+01°)
1.56314764264094e+00	(-4.63046300258782e+01dB,-9.03964181931092e+01°)
1.56675107010813e+00	(-4.62846304945393e+01dB,-9.03973320635112e+01°)
1.57036280433354e+00	(-4.62646309653642e+01dB,-9.03982480408245e+01°)
1.57398286446620e+00	(-4.62446314383630e+01dB,-9.03991661299076e+01°)
1.57761126969933e+00	(-4.62246319135456e+01dB,-9.04000863356300e+01°)
1.58124803927037e+00	(-4.62046323909221e+01dB,-9.04010086628728e+01°)
1.58489319246110e+00	(-4.61846328705026e+01dB,-9.04019331165281e+01°)
1.58854674859776e+00	(-4.61646333522974e+01dB,-9.04028597014994e+01°)
1.59220872705115e+00	(-4.61446338363167e+01dB,-9.04037884227015e+01°)
1.59587914723672e+00	(-4.61246343225707e+01dB,-9.04047192850604e+01°)
1.59955802861465e+00	(-4.61046348110697e+01dB,-9.04056522935138e+01°)
1.60324539069002e+00	(-4.60846353018242e+01dB,-9.04065874530104e+01°)
1.60694125301286e+00	(-4.60646357948445e+01dB,-9.04075247685107e+01°)
1.61064563517825e+00	(-4.60446362901411e+01dB,-9.04084642449862e+01°)
1.61435855682647e+00	(-4.60246367877245e+01dB,-9.04094058874204e+01°)
1.61808003764305e+00	(-4.60046372876054e+01dB,-9.04103497008078e+01°)
1.62181009735891e+00	(-4.59846377897941e+01dB,-9.04112956901548e+01°)
1.62554875575047e+00	(-4.59646382943016e+01dB,-9.04122438604791e+01°)
1.62929603263970e+00	(-4.59446388011384e+01dB,-9.04131942168102e+01°)
1.63305194789432e+00	(-4.59246393103153e+01dB,-9.04141467641890e+01°)
1.63681652142779e+00	(-4.59046398218432e+01dB,-9.04151015076681e+01°)
1.64058977319952e+00	(-4.58846403357328e+01dB,-9.04160584523118e+01°)
1.64437172321491e+00	(-4.58646408519951e+01dB,-9.04170176031961e+01°)
1.64816239152549e+00	(-4.58446413706411e+01dB,-9.04179789654087e+01°)
1.65196179822900e+00	(-4.58246418916817e+01dB,-9.04189425440489e+01°)
1.65576996346951e+00	(-4.58046424151280e+01dB,-9.04199083442280e+01°)
1.65958690743754e+00	(-4.57846429409912e+01dB,-9.04208763710690e+01°)
1.66341265037015e+00	(-4.57646434692823e+01dB,-9.04218466297066e+01°)
1.66724721255104e+00	(-4.57446440000127e+01dB,-9.04228191252876e+01°)
1.67109061431069e+00	(-4.57246445331935e+01dB,-9.04237938629704e+01°)
1.67494287602642e+00	(-4.57046450688361e+01dB,-9.04247708479255e+01°)
1.67880401812254e+00	(-4.56846456069518e+01dB,-9.04257500853352e+01°)
1.68267406107045e+00	(-4.56646461475521e+01dB,-9.04267315803939e+01°)
1.68655302538872e+00	(-4.56446466906485e+01dB,-9.04277153383078e+01°)
1.69044093164324e+00	(-4.56246472362525e+01dB,-9.04287013642954e+01°)
1.69433780044731e+00	(-4.56046477843756e+01dB,-9.04296896635870e+01°)
1.69824365246172e+00	(-4.55846483350295e+01dB,-9.04306802414250e+01°)
1.70215850839493e+00	(-4.55646488882259e+01dB,-9.04316731030640e+01°)
1.70608238900310e+00	(-4.55446494439765e+01dB,-9.04326682537707e+01°)
1.71001531509027e+00	(-4.55246500022931e+01dB,-9.04336656988238e+01°)
1.71395730750840e+00	(-4.55046505631877e+01dB,-9.04346654435143e+01°)
1.71790838715757e+00	(-4.54846511266720e+01dB,-9.04356674931456e+01°)
1.72186857498599e+00	(-4.54646516927580e+01dB,-9.04366718530330e+01°)
1.72583789199018e+00	(-4.54446522614578e+01dB,-9.04376785285043e+01°)
1.72981635921508e+00	(-4.54246528327835e+01dB,-9.04386875248994e+01°)
1.73380399775412e+00	(-4.54046534067471e+01dB,-9.04396988475708e+01°)
1.73780082874935e+00	(-4.53846539833608e+01dB,-9.04407125018830e+01°)
1.74180687339159e+00	(-4.53646545626370e+01dB,-9.04417284932133e+01°)
1.74582215292048e+00	(-4.53446551445878e+01dB,-9.04427468269511e+01°)
1.74984668862463e+00	(-4.53246557292256e+01dB,-9.04437675084983e+01°)
1.75388050184174e+00	(-4.53046563165629e+01dB,-9.04447905432692e+01°)
1.75792361395867e+00	(-4.52846569066121e+01dB,-9.04458159366909e+01°)
1.76197604641161e+00	(-4.52646574993858e+01dB,-9.04468436942026e+01°)
1.76603782068614e+00	(-4.52446580948965e+01dB,-9.04478738212564e+01°)
1.77010895831740e+00	(-4.52246586931568e+01dB,-9.04489063233168e+01°)
1.77418948089014e+00	(-4.52046592941795e+01dB,-9.04499412058611e+01°)
1.77827941003890e+00	(-4.51846598979774e+01dB,-9.04509784743788e+01°)
1.78237876744807e+00	(-4.51646605045632e+01dB,-9.04520181343727e+01°)
1.78648757485203e+00	(-4.51446611139498e+01dB,-9.04530601913578e+01°)
1.79060585403527e+00	(-4.51246617261501e+01dB,-9.04541046508620e+01°)
1.79473362683250e+00	(-4.51046623411773e+01dB,-9.04551515184260e+01°)
1.79887091512876e+00	(-4.50846629590442e+01dB,-9.04562007996033e+01°)
1.80301774085954e+00	(-4.50646635797640e+01dB,-9.04572524999601e+01°)
1.80717412601090e+00	(-4.50446642033500e+01dB,-9.04583066250756e+01°)
1.81134009261958e+00	(-4.50246648298153e+01dB,-9.04593631805417e+01°)
1.81551566277311e+00	(-4.50046654591733e+01dB,-9.04604221719633e+01°)
1.81970085860996e+00	(-4.49846660914372e+01dB,-9.04614836049583e+01°)
1.82389570231961e+00	(-4.49646667266206e+01dB,-9.04625474851575e+01°)
1.82810021614272e+00	(-4.49446673647369e+01dB,-9.04636138182047e+01°)
1.83231442237119e+00	(-4.49246680057997e+01dB,-9.04646826097567e+01°)
1.83653834334832e+00	(-4.49046686498225e+01dB,-9.04657538654834e+01°)
1.84077200146893e+00	(-4.48846692968191e+01dB,-9.04668275910677e+01°)
1.84501541917945e+00	(-4.48646699468032e+01dB,-9.04679037922059e+01°)
1.84926861897805e+00	(-4.48446705997885e+01dB,-9.04689824746071e+01°)
1.85353162341478e+00	(-4.48246712557890e+01dB,-9.04700636439937e+01°)
1.85780445509167e+00	(-4.48046719148185e+01dB,-9.04711473061013e+01°)
1.86208713666284e+00	(-4.47846725768911e+01dB,-9.04722334666789e+01°)
1.86637969083464e+00	(-4.47646732420209e+01dB,-9.04733221314885e+01°)
1.87068214036577e+00	(-4.47446739102218e+01dB,-9.04744133063057e+01°)
1.87499450806739e+00	(-4.47246745815082e+01dB,-9.04755069969191e+01°)
1.87931681680324e+00	(-4.47046752558943e+01dB,-9.04766032091309e+01°)
1.88364908948977e+00	(-4.46846759333944e+01dB,-9.04777019487566e+01°)
1.88799134909627e+00	(-4.46646766140228e+01dB,-9.04788032216253e+01°)
1.89234361864495e+00	(-4.46446772977941e+01dB,-9.04799070335792e+01°)
1.89670592121112e+00	(-4.46246779847228e+01dB,-9.04810133904743e+01°)
1.90107827992327e+00	(-4.46046786748233e+01dB,-9.04821222981800e+01°)
1.90546071796322e+00	(-4.45846793681105e+01dB,-9.04832337625792e+01°)
1.90985325856621e+00	(-4.45646800645989e+01dB,-9.04843477895685e+01°)
1.91425592502106e+00	(-4.45446807643035e+01dB,-9.04854643850581e+01°)
1.91866874067026e+00	(-4.45246814672390e+01dB,-9.04865835549717e+01°)
1.92309172891013e+00	(-4.45046821734204e+01dB,-9.04877053052468e+01°)
1.92752491319091e+00	(-4.44846828828627e+01dB,-9.04888296418346e+01°)
1.93196831701689e+00	(-4.44646835955809e+01dB,-9.04899565707001e+01°)
1.93642196394658e+00	(-4.44446843115901e+01dB,-9.04910860978217e+01°)
1.94088587759275e+00	(-4.44246850309057e+01dB,-9.04922182291923e+01°)
1.94536008162263e+00	(-4.44046857535427e+01dB,-9.04933529708179e+01°)
1.94984459975802e+00	(-4.43846864795167e+01dB,-9.04944903287187e+01°)
1.95433945577536e+00	(-4.43646872088430e+01dB,-9.04956303089290e+01°)
1.95884467350596e+00	(-4.43446879415370e+01dB,-9.04967729174967e+01°)
1.96336027683602e+00	(-4.43246886776144e+01dB,-9.04979181604837e+01°)
1.96788628970681e+00	(-4.43046894170908e+01dB,-9.04990660439661e+01°)
1.97242273611482e+00	(-4.42846901599818e+01dB,-9.05002165740339e+01°)
1.97696964011183e+00	(-4.42646909063034e+01dB,-9.05013697567910e+01°)
1.98152702580507e+00	(-4.42446916560712e+01dB,-9.05025255983558e+01°)
1.98609491735734e+00	(-4.42246924093012e+01dB,-9.05036841048604e+01°)
1.99067333898715e+00	(-4.42046931660094e+01dB,-9.05048452824513e+01°)
1.99526231496885e+00	(-4.41846939262119e+01dB,-9.05060091372891e+01°)
1.99986186963271e+00	(-4.41646946899249e+01dB,-9.05071756755487e+01°)
2.00447202736513e+00	(-4.41446954571645e+01dB,-9.05083449034192e+01°)
2.00909281260870e+00	(-4.41246962279470e+01dB,-9.05095168271040e+01°)
2.01372424986236e+00	(-4.41046970022888e+01dB,-9.05106914528208e+01°)
2.01836636368153e+00	(-4.40846977802064e+01dB,-9.05118687868016e+01°)
2.02301917867824e+00	(-4.40646985617162e+01dB,-9.05130488352930e+01°)
2.02768271952125e+00	(-4.40446993468349e+01dB,-9.05142316045558e+01°)
2.03235701093619e+00	(-4.40247001355792e+01dB,-9.05154171008655e+01°)
2.03704207770568e+00	(-4.40047009279657e+01dB,-9.05166053305117e+01°)
2.04173794466950e+00	(-4.39847017240113e+01dB,-9.05177962997989e+01°)
2.04644463672464e+00	(-4.39647025237329e+01dB,-9.05189900150459e+01°)
2.05116217882553e+00	(-4.39447033271475e+01dB,-9.05201864825864e+01°)
2.05589059598411e+00	(-4.39247041342722e+01dB,-9.05213857087683e+01°)
2.06062991326997e+00	(-4.39047049451241e+01dB,-9.05225876999546e+01°)
2.06538015581049e+00	(-4.38847057597204e+01dB,-9.05237924625226e+01°)
2.07014134879101e+00	(-4.38647065780784e+01dB,-9.05250000028645e+01°)
2.07491351745487e+00	(-4.38447074002155e+01dB,-9.05262103273874e+01°)
2.07969668710366e+00	(-4.38247082261492e+01dB,-9.05274234425130e+01°)
2.08449088309725e+00	(-4.38047090558970e+01dB,-9.05286393546778e+01°)
2.08929613085400e+00	(-4.37847098894764e+01dB,-9.05298580703333e+01°)
2.09411245585086e+00	(-4.37647107269053e+01dB,-9.05310795959459e+01°)
2.09893988362349e+00	(-4.37447115682014e+01dB,-9.05323039379968e+01°)
2.10377843976644e+00	(-4.37247124133826e+01dB,-9.05335311029823e+01°)
2.10862814993325e+00	(-4.37047132624668e+01dB,-9.05347610974136e+01°)
2.11348903983661e+00	(-4.36847141154720e+01dB,-9.05359939278169e+01°)
2.11836113524847e+00	(-4.36647149724164e+01dB,-9.05372296007337e+01°)
2.12324446200018e+00	(-4.36447158333182e+01dB,-9.05384681227203e+01°)
2.12813904598267e+00	(-4.36247166981956e+01dB,-9.05397095003485e+01°)
2.13304491314654e+00	(-4.36047175670671e+01dB,-9.05409537402048e+01°)
2.13796208950219e+00	(-4.35847184399510e+01dB,-9.05422008488914e+01°)
2.14289060112002e+00	(-4.35647193168659e+01dB,-9.05434508330255e+01°)
2.14783047413050e+00	(-4.35447201978305e+01dB,-9.05447036992394e+01°)
2.15278173472433e+00	(-4.35247210828634e+01dB,-9.05459594541812e+01°)
2.15774440915263e+00	(-4.35047219719835e+01dB,-9.05472181045140e+01°)
2.16271852372698e+00	(-4.34847228652096e+01dB,-9.05484796569162e+01°)
2.16770410481966e+00	(-4.34647237625607e+01dB,-9.05497441180819e+01°)
2.17270117886371e+00	(-4.34447246640559e+01dB,-9.05510114947206e+01°)
2.17770977235312e+00	(-4.34247255697143e+01dB,-9.05522817935572e+01°)
2.18272991184296e+00	(-4.34047264795551e+01dB,-9.05535550213321e+01°)
2.18776162394951e+00	(-4.33847273935976e+01dB,-9.05548311848014e+01°)
2.19280493535041e+00	(-4.33647283118614e+01dB,-9.05561102907367e+01°)
2.19785987278478e+00	(-4.33447292343658e+01dB,-9.05573923459254e+01°)
2.20292646305342e+00	(-4.33247301611306e+01dB,-9.05586773571704e+01°)
2.20800473301886e+00	(-4.33047310921753e+01dB,-9.05599653312903e+01°)
2.21309470960560e+00	(-4.32847320275197e+01dB,-9.05612562751195e+01°)
2.21819641980018e+00	(-4.32647329671837e+01dB,-9.05625501955083e+01°)
2.22330989065136e+00	(-4.32447339111874e+01dB,-9.05638470993226e+01°)
2.22843514927026e+00	(-4.32247348595506e+01dB,-9.05651469934444e+01°)
