Freq.	V(n002)
1.06169555719872e+02	(-4.36050071415661e+01dB,-9.11923394752333e+01°)
1.06414301822431e+02	(-4.35850129557164e+01dB,-9.11950876977098e+01°)
1.06659612123026e+02	(-4.35650187966966e+01dB,-9.11978422526943e+01°)
1.06905487922266e+02	(-4.35450246646305e+01dB,-9.12006031547654e+01°)
1.07151930523760e+02	(-4.35250305596425e+01dB,-9.12033704185358e+01°)
1.07398941234124e+02	(-4.35050364818575e+01dB,-9.12061440586500e+01°)
1.07646521362983e+02	(-4.34850424314011e+01dB,-9.12089240897877e+01°)
1.07894672222983e+02	(-4.34650484083991e+01dB,-9.12117105266615e+01°)
1.08143395129794e+02	(-4.34450544129785e+01dB,-9.12145033840185e+01°)
1.08392691402120e+02	(-4.34250604452663e+01dB,-9.12173026766391e+01°)
1.08642562361706e+02	(-4.34050665053903e+01dB,-9.12201084193376e+01°)
1.08893009333343e+02	(-4.33850725934792e+01dB,-9.12229206269625e+01°)
1.09144033644875e+02	(-4.33650787096617e+01dB,-9.12257393143965e+01°)
1.09395636627209e+02	(-4.33450848540676e+01dB,-9.12285644965563e+01°)
1.09647819614318e+02	(-4.33250910268270e+01dB,-9.12313961883927e+01°)
1.09900583943252e+02	(-4.33050972280707e+01dB,-9.12342344048910e+01°)
1.10153930954141e+02	(-4.32851034579302e+01dB,-9.12370791610711e+01°)
1.10407861990207e+02	(-4.32651097165374e+01dB,-9.12399304719869e+01°)
1.10662378397766e+02	(-4.32451160040250e+01dB,-9.12427883527273e+01°)
1.10917481526240e+02	(-4.32251223205262e+01dB,-9.12456528184158e+01°)
1.11173172728159e+02	(-4.32051286661749e+01dB,-9.12485238842101e+01°)
1.11429453359173e+02	(-4.31851350411055e+01dB,-9.12514015653033e+01°)
1.11686324778056e+02	(-4.31651414454530e+01dB,-9.12542858769228e+01°)
1.11943788346715e+02	(-4.31451478793533e+01dB,-9.12571768343316e+01°)
1.12201845430196e+02	(-4.31251543429426e+01dB,-9.12600744528275e+01°)
1.12460497396692e+02	(-4.31051608363579e+01dB,-9.12629787477428e+01°)
1.12719745617551e+02	(-4.30851673597367e+01dB,-9.12658897344462e+01°)
1.12979591467279e+02	(-4.30651739132174e+01dB,-9.12688074283405e+01°)
1.13240036323555e+02	(-4.30451804969388e+01dB,-9.12717318448644e+01°)
1.13501081567231e+02	(-4.30251871110403e+01dB,-9.12746629994923e+01°)
1.13762728582343e+02	(-4.30051937556621e+01dB,-9.12776009077328e+01°)
1.14024978756116e+02	(-4.29852004309451e+01dB,-9.12805455851321e+01°)
1.14287833478977e+02	(-4.29652071370306e+01dB,-9.12834970472707e+01°)
1.14551294144553e+02	(-4.29452138740607e+01dB,-9.12864553097650e+01°)
1.14815362149688e+02	(-4.29252206421782e+01dB,-9.12894203882673e+01°)
1.15080038894443e+02	(-4.29052274415266e+01dB,-9.12923922984665e+01°)
1.15345325782109e+02	(-4.28852342722498e+01dB,-9.12953710560868e+01°)
1.15611224219210e+02	(-4.28652411344926e+01dB,-9.12983566768883e+01°)
1.15877735615512e+02	(-4.28452480284004e+01dB,-9.13013491766674e+01°)
1.16144861384034e+02	(-4.28252549541193e+01dB,-9.13043485712573e+01°)
1.16412602941049e+02	(-4.28052619117960e+01dB,-9.13073548765274e+01°)
1.16680961706096e+02	(-4.27852689015780e+01dB,-9.13103681083826e+01°)
1.16949939101987e+02	(-4.27652759236132e+01dB,-9.13133882827651e+01°)
1.17219536554813e+02	(-4.27452829780506e+01dB,-9.13164154156537e+01°)
1.17489755493953e+02	(-4.27252900650395e+01dB,-9.13194495230641e+01°)
1.17760597352080e+02	(-4.27052971847302e+01dB,-9.13224906210472e+01°)
1.18032063565173e+02	(-4.26853043372735e+01dB,-9.13255387256927e+01°)
1.18304155572516e+02	(-4.26653115228209e+01dB,-9.13285938531263e+01°)
1.18576874816716e+02	(-4.26453187415247e+01dB,-9.13316560195105e+01°)
1.18850222743701e+02	(-4.26253259935378e+01dB,-9.13347252410447e+01°)
1.19124200802737e+02	(-4.26053332790139e+01dB,-9.13378015339671e+01°)
1.19398810446427e+02	(-4.25853405981073e+01dB,-9.13408849145505e+01°)
1.19674053130724e+02	(-4.25653479509731e+01dB,-9.13439753991078e+01°)
1.19949930314937e+02	(-4.25453553377670e+01dB,-9.13470730039867e+01°)
1.20226443461741e+02	(-4.25253627586457e+01dB,-9.13501777455748e+01°)
1.20503594037179e+02	(-4.25053702137663e+01dB,-9.13532896402949e+01°)
1.20781383510677e+02	(-4.24853777032867e+01dB,-9.13564087046095e+01°)
1.21059813355048e+02	(-4.24653852273656e+01dB,-9.13595349550186e+01°)
1.21338885046497e+02	(-4.24453927861625e+01dB,-9.13626684080586e+01°)
1.21618600064636e+02	(-4.24254003798375e+01dB,-9.13658090803044e+01°)
1.21898959892486e+02	(-4.24054080085515e+01dB,-9.13689569883704e+01°)
1.22179966016487e+02	(-4.23854156724660e+01dB,-9.13721121489073e+01°)
1.22461619926504e+02	(-4.23654233717435e+01dB,-9.13752745786049e+01°)
1.22743923115840e+02	(-4.23454311065470e+01dB,-9.13784442941904e+01°)
1.23026877081238e+02	(-4.23254388770406e+01dB,-9.13816213124307e+01°)
1.23310483322890e+02	(-4.23054466833886e+01dB,-9.13848056501297e+01°)
1.23594743344450e+02	(-4.22854545257566e+01dB,-9.13879973241309e+01°)
1.23879658653036e+02	(-4.22654624043108e+01dB,-9.13911963513165e+01°)
